ticker,name,sector,rating,rating_num,date,debt_to_equity,interest_coverage,current_ratio,net_margin,roa,debt_to_ebitda,log_assets,pd_1yr,spread_bps,beta,market_cap,log_market_cap
NEE,NextEra Energy,Utilities,A+,2,2024-12-31,1.6433404522863817,3.3463087248322148,0.4713468743837507,0.2806124510160384,0.0365302086839448,5.86709898097342,11.27908262578755,0.0018,141.0,0.733,167557452141.0,12.029081569293657
LIN,Linde,Materials,A+,2,2024-12-31,0.5935367006195527,15.026223776223777,0.8900577557755776,0.198909256173307,0.0819119867243939,1.7497871681758377,10.903887270822043,0.0018,111.0,0.858,198412818769.0,12.198105082476573
BMY,Bristol-Myers Squibb,Healthcare,A+,2,2024-12-31,3.1343740434649527,4.96045197740113,1.2526289223521494,-0.1852587991718426,-0.0966275390646091,16.161616161616163,10.966625056469637,0.0018,186.9,0.302,111376048107.0,11.620667575341626
UNP,Union Pacific,Industrials,A+,2,2024-12-31,1.92202486678508,7.654058313632782,0.7653216596878569,0.2782268041237113,0.0996381894705752,2.597455592894863,10.830684882801089,0.0018,117.4,0.995,139413610275.0,11.845200407226967
HON,Honeywell,Industrials,A+,2,2024-12-31,1.7307589021966807,7.438563327032136,1.3129469326307863,0.1481972152950956,0.0758683972551731,3.3550234252993234,10.876194739206923,0.0018,118.2,0.949,125028337871.0,11.736295693559203
RTX,RTX Corp,Industrials,A+,2,2024-12-31,0.7130294567457943,3.3857868020304567,0.9928930658847744,0.0591295300849661,0.0293133408243839,3.5262249260111806,11.211817097122353,0.0018,139.6,0.435,249508708854.0,12.42724909879099
SPGI,S&P Global,Financials,A+,2,2024-12-31,0.3598721312464187,18.78787878787879,0.8540362953692116,0.2711148648648648,0.0639643978014314,1.7605488344644438,10.779747962914968,0.0018,97.8,1.188,159194072000.0,11.977879315518232
MDT,Medtronic,Healthcare,A+,2,2025-04-30,0.5937864401132767,8.168724279835391,1.849056603773585,0.1390106449592986,0.0508507853403141,3.0935126925580385,10.962274604623314,0.0018,113.0,0.723,124760065032.0,11.734147691978416
BLK,BlackRock,Financials,A+,2,2024-12-31,0.2994420465312138,14.07806691449814,2.186854215507511,0.3120987896310089,0.0459474082891461,1.7329109296941636,11.1418102292999,0.0018,86.9,1.484,168739833825.0,12.036113362920034
SCHW,Charles Schwab,Financials,A+,2,2024-12-31,0.933002583979328,1.2031909901454716,0.5428960336765688,0.2285472518173776,0.0123832170105638,4.945107921551441,11.681099163652558,0.0018,152.0,0.956,185265618103.0,12.129545847852906
ADP,ADP,Industrials,A+,2,2025-06-30,1.4649967679379443,11.870805001096732,1.0478193142643957,0.1984203026132124,0.0764428238706522,1.4523229734059595,10.727291506567294,0.0018,101.4,0.86,104388767482.0,11.555877357473747
CB,Chubb,Financials,A+,2,2024-12-31,0.2388122647256369,15.458839406207828,0.0,0.1651291184327693,0.0376072813407531,1.2212636792076044,11.391901483879986,0.0018,93.1,0.522,125368910506.0,11.739015953843388
MMC,Marsh McLennan,Financials,A+,2,2024-12-31,1.6385849198021287,8.31,1.1331591351572907,0.1659988551803091,0.071882579982649,3.156511695062085,10.75190237732557,0.0018,126.5,0.751,92299647238.0,11.432795598576815
SYK,Stryker,Healthcare,A+,2,2024-12-31,0.6843074537171658,12.780303030303031,1.9494485294117647,0.132462934277495,0.0696516255148821,2.8594572701498584,10.633175460489314,0.0018,106.4,0.895,135654980782.0,11.817870035304626
CI,Cigna,Healthcare,A+,2,2024-12-31,0.7791777349937855,6.562369337979094,0.8428913917107919,0.0138960266428187,0.0220296251627844,2.793290232395597,11.192793183193842,0.0018,111.9,0.263,73422201786.0,11.20398164551427
ZTS,Zoetis,Healthcare,A+,2,2024-12-31,1.4138364779874213,14.016528925619834,1.754396248534584,0.2685825410544512,0.1746154386457821,1.741735537190083,10.153418485037712,0.0018,91.4,0.971,55302591425.0,10.920575047624046
CRM,Salesforce,Technology,A,2,2025-01-31,0.1862259493567423,26.488970588235293,1.0624374553252325,0.1635308088138276,0.0602071350847194,1.022345867360675,11.012533534056294,0.0005,50.1,1.253,253586130218.0,12.44345880848017
INTC,Intel,Technology,A,2,2024-12-28,0.5037876498438602,-14.17233009708738,1.3268659227275277,-0.3532136871245362,-0.0954576685243148,41.57190357439734,11.293329401195502,0.0005,115.8,1.344,159028414173.0,11.97683817072701
MCD,McDonalds,Consumer Discretionary,A,2,2024-12-31,50.0,7.776892430278885,1.191142191142191,0.3172453703703703,0.1490159834728716,3.724404932606826,10.741797436868486,0.0005,112.3,0.521,223889957453.0,12.31890994875824
CAT,Caterpillar,Industrials,A,2,2024-12-31,1.970601816222872,25.53125,1.4155304908279622,0.1665200820873644,0.1229661364568615,2.3948746726524504,10.94331640875922,0.0005,65.5,1.563,273479246167.0,12.51898101557739
DE,Deere,Industrials,A,2,2025-11-02,2.463815028901734,2.6548895899053626,2.307872438761362,0.1125489757080488,0.0474263179742631,5.485243651338367,11.02528947648453,0.0005,94.0,1.007,126416810800.0,11.747339748687041
GS,Goldman Sachs,Financials,A,2,2024-12-31,5.0570100659038,0.250841957431723,0.9264155113556896,0.1125397113194012,0.0085180420675285,29.676030593102123,12.224266758717246,0.0005,163.6,1.348,285729921637.0,12.562802313701008
MS,Morgan Stanley,Financials,A,2,2024-12-31,3.449282850609027,0.3865213953079694,0.6595712456270597,0.1298172475641087,0.0110199321685728,15.840752295996836,12.084601655718128,0.0005,149.0,1.215,288698243969.0,12.573137283086632
AXP,American Express,Financials,A,2,2024-12-31,1.6881112873380917,1.5626514784294716,0.2647137609061686,0.1365075942372744,0.0373129105101653,3.506210966989225,11.433707444601051,0.0005,90.0,1.147,267314800218.0,12.496182269909562
PLD,Prologis,Real Estate,A,2,2024-12-31,0.5837609579245576,5.274024956526724,0.9169590258176784,0.4549881059938231,0.0391448411520161,4.181050256528442,10.979224622729582,0.0005,83.6,1.407,119822128335.0,11.693763658249313
TGT,Target,Consumer Discretionary,A,2,2025-02-01,1.3551752352379651,13.708029197080291,0.9353334294918024,0.0383893549537375,0.0708165278955841,2.290802213001383,10.761694849829093,0.0005,76.8,1.125,43863151204.0,10.68882986626744
ISRG,Intuitive Surgical,Healthcare,A,2,2024-12-31,0.008884183111533,100.0,4.074371168280525,0.2780857508889979,0.1232894164109859,0.051940659575225,10.275048624843988,0.0005,46.0,1.686,206175565183.0,12.23648334297584
VRTX,Vertex Pharma,Healthcare,A,2,2024-12-31,0.106614420826833,-7.611111111111111,2.692139370476351,-0.0486020997994573,-0.0237693714163989,3.5975735142915894,10.352822871424538,0.0005,105.5,0.321,118813794802.0,11.685312797031477
REGN,Regeneron,Healthcare,A,2,2024-12-31,0.0921317998473781,72.29528985507247,4.731105646122252,0.3107027179270525,0.1168609670704513,0.5085370440015043,10.577025084705497,0.0005,49.5,0.368,80943385440.0,11.301505244093327
GILD,Gilead Sciences,Healthcare,A,2,2024-12-31,1.3818416968442837,1.7011258955987718,1.5972175941352882,0.0166933296237045,0.008136282735825,6.024131709517365,10.770815205465428,0.0005,108.4,0.331,155916208222.0,11.957074015145357
NOW,ServiceNow,Technology,A,2,2024-12-31,0.2370694140909564,59.30434782608695,1.0991864082316345,0.129734158776402,0.0699112005102291,1.0233602875112309,10.309268104477123,0.0005,56.2,0.972,158355285844.0,11.972596432173791
AMAT,Applied Materials,Technology,A,2,2025-10-26,0.3453343130051433,30.81412639405205,2.6104513064133017,0.2466864072194021,0.1927876801013802,0.7305699481865285,10.559894660836,0.0005,46.7,1.666,207748415242.0,12.244083084491248
ADI,Analog Devices,Technology,A,2,2025-11-01,0.256229973277249,9.450188218408892,2.1899250755052453,0.2057533834611029,0.0472434647994053,1.7230410488015426,10.681175291990272,0.0005,68.1,1.039,137219828579.0,11.82933950700201
LRCX,Lam Research,Technology,A,2,2025-06-29,0.4823300312048154,33.113741070576815,2.210118102893768,0.2906452524358996,0.2510260826056932,0.7497242452642533,10.329301449178738,0.0005,46.6,1.781,222731799900.0,12.3137236355976
KLAC,KLA Corp,Technology,A,2,2025-06-30,1.297462542512413,17.344919679911044,2.618532990519593,0.3341221513829776,0.2527795435453213,1.1399778530987126,10.205959822943525,0.0005,56.5,1.437,167786701703.0,12.030448818998684
MU,Micron Technology,Technology,A,2,2025-08-28,0.2820640635096464,20.69182389937107,2.517984983411909,0.2284498903098079,0.1031305103988019,0.8261951113995242,10.918019846453308,0.0005,45.1,1.548,320942029555.0,12.679015792516617
EOG,EOG Resources,Energy,A,2,2024-12-31,0.1726346632142005,58.56521739130435,2.0974971983563693,0.2738899820343913,0.1356970287797228,0.4065308087291399,10.673813163366331,0.0005,54.3,0.504,56921330558.0,10.949425427861707
SLB,Schlumberger,Energy,A,2,2024-12-31,0.5714150496923806,12.35546875,1.4495355553820934,0.1229298134420898,0.0911617451721671,1.4963440327178088,10.689619592654871,0.0005,59.7,0.732,56724280421.0,10.945957624173136
PXD,Pioneer Natural,Energy,A,2,2023-12-31,0.2269215830132493,-9.908450704225352,0.8759246805648958,0.252142046041086,0.1334225548302515,0.5654979565497956,10.563635315608282,0.0005,76.9,1.329,63003455657.0,11.050944855567783
APD,Air Products,Materials,A,2,2025-09-30,1.225046422937923,-4.098130841121495,1.380979471862703,-0.032773130187002,-0.0096080078909874,13.761644859813083,10.613413656467522,0.0005,135.8,0.863,54721871005.0,10.910018744054723
SHW,Sherwin-Williams,Materials,A,2,2024-12-31,2.940684241706161,8.720213259156235,0.7932204385565527,0.1160854600948113,0.1134619127814967,2.6524101079817433,10.373511504261936,0.0005,81.4,1.241,80833410518.0,11.300145655552965
ECL,Ecolab,Materials,A,2,2024-12-31,0.945805213935802,7.719858156028369,1.2572400267067267,0.1341939090551031,0.0943549611842164,2.154148244473342,10.350011418509643,0.0005,65.4,0.982,75284938075.0,11.229035368215795
CME,CME Group,Financials,A,2,2024-12-31,0.1294224692206336,24.434431323803604,1.007033257455732,0.575161906004796,0.0256520695249805,0.6802802087674387,11.138135265113178,0.0005,49.0,0.293,99661701298.0,11.50953674271116
ICE,Intercontinental Exchange,Financials,A,2,2024-12-31,0.7488335081564004,4.735164835164835,0.9948857101381304,0.2341637615848992,0.0197521301316808,3.4079012345679014,11.14434999775337,0.0005,88.0,1.052,93185380614.0,11.442346128005003
PNC,PNC Financial,Financials,A,2,2024-12-31,1.1331740927882408,0.5620488940628638,0.1460638611982059,0.1747788923844007,0.0105153578864291,8.221970403946141,11.748217495989072,0.0005,131.8,1.013,83717986119.0,11.33520912131361
USB,US Bancorp,Financials,A,2,2024-12-31,1.2550786984874869,0.51433959810106,0.2831179389577522,0.1474761191234313,0.0092862049952971,8.309222423146474,11.831433341754618,0.0005,122.9,1.109,85400607641.0,11.35510849498554
TFC,Truist Financial,Financials,A,2,2024-12-31,0.9777948774321203,-0.054760820045558,0.140391017463915,0.1986558363913742,0.0090704399295148,50.0,11.725238444178045,0.0005,109.3,0.882,65922329337.0,11.0962324997752
SO,Southern Company,Utilities,A,2,2024-12-31,1.9958142616237051,2.5767407947502736,0.6686675420496467,0.164683430624158,0.0303140928502548,5.006571989726544,11.16190679206728,0.0005,102.3,0.444,95863460788.0,11.470680174586457
DUK,Duke Energy,Utilities,A,2,2024-12-31,1.7003152056816822,2.3421985815602837,0.6690086273699437,0.1485654050136706,0.0242026800040785,5.683136627325465,11.27031308306532,0.0005,108.8,0.477,91359640596.0,11.4225590909504
D,Dominion Energy,Utilities,A,2,2024-12-31,1.5319414376398928,1.720720720720721,0.7119173215631392,0.1468981257348364,0.0207391495386418,6.223911747167561,11.01036356933654,0.0005,120.1,0.68,50389422476.0,10.827536560525417
AEP,American Electric Power,Utilities,A,2,2024-12-31,1.6984538186892717,2.5629609690444144,0.44497398015266,0.1489769788868526,0.02878499776868,5.654475362032324,11.013165983439302,0.0005,110.6,0.598,61716624437.0,11.030308613422807
EXC,Exelon,Utilities,A,2,2024-12-31,1.7328108168344416,2.2565308254963425,0.8723337842055977,0.1068264721208963,0.0228234246270318,5.706299694189602,11.03255429677432,0.0005,110.9,0.55,43979009357.0,10.691467739002858
SRE,Sempra Energy,Utilities,A,2,2024-12-31,1.1474297420139556,2.172678434382195,0.5461967755270773,0.2208844639962954,0.029764442826686,6.127863247863248,10.982971872203734,0.0005,132.7,0.733,57984226326.0,10.967926292644206
WM,Waste Management,Industrials,A,2,2024-12-31,2.8962675714978188,6.938127090301004,0.7628635346756152,0.124461768571817,0.0616150963717548,3.701982651796778,10.64901340080603,0.0005,94.8,0.586,89178650409.0,11.398396944729887
RSG,Republic Services,Industrials,A,2,2024-12-31,1.1360806663743972,5.861818181818182,0.5828488372093024,0.1274326347305389,0.0630516634775631,2.71863197650021,10.510571817680582,0.0005,86.4,0.55,66687383812.0,11.107771065767052
ITW,Illinois Tool Works,Industrials,A,2,2024-12-31,2.436067551266586,15.06713780918728,1.3593314763231197,0.2193986664989307,0.2314993031127629,1.5817505384766009,10.178026788270431,0.0005,61.2,1.151,73759018578.0,11.208558552529157
EMR,Emerson Electric,Industrials,A,2,2025-09-30,0.6783847746770535,9.443037974683543,0.8760845156680617,0.127275754884547,0.0546420741588027,2.8310699588477366,10.62287687835687,0.0005,78.6,1.254,76581950480.0,11.246116694542401
ETN,Eaton Corp,Industrials,A,2,2024-12-31,0.5312094331458244,33.791666666666664,1.501972763141148,0.1525042205965109,0.098850993981397,1.7440951873557096,10.584116285897736,0.0005,59.2,1.168,125713428000.0,11.741760214648528
ROK,Rockwell Automation,Industrials,A,2,2025-09-30,0.9980842911877394,9.121794871794872,1.135268505079826,0.104171661472069,0.0774578839468758,2.6087267525035767,10.049954148022046,0.0005,67.9,1.499,44713761957.0,10.708036606976648
AMD,AMD,Technology,A-,2,2024-12-28,0.0384241245136186,20.652173913043477,2.61626150254086,0.0636416521233275,0.0237049663421257,0.4206922784328642,10.84026923803762,0.0018,81.8,1.927,349013644923.0,12.762866297620862
QCOM,Qualcomm,Technology,A-,2,2025-09-28,0.6984344053569744,18.606927710843372,2.8164916885389326,0.1251241983560654,0.1105039586781804,0.992095920691272,10.70021031375602,0.0018,87.4,1.214,187178670000.0,12.13981889422602
IBM,IBM,Technology,A-,2,2024-12-31,2.138499285897389,5.884345794392523,1.0404320801400035,0.0959794750848565,0.0439074175323491,4.795992115637319,11.137274968868116,0.0018,115.3,0.689,284682954339.0,12.559131399113328
BA,Boeing,Industrials,A-,2,2024-12-31,50.0,-3.9592660550458714,1.318506767753765,-0.1776511620914639,-0.0755741447784962,5.430910931376971,11.194133994268183,0.0018,264.4,1.175,164181111447.0,12.008725435565054
GE,General Electric,Industrials,A-,2,2024-12-31,1.0535621962568504,6.856997971602434,1.094295184926727,0.1693969303911942,0.0521306287322778,2.081511746680286,11.099545982041032,0.0018,105.0,1.405,334112306309.0,12.719232461874807
LMT,Lockheed Martin,Industrials,A-,2,2024-12-31,3.3819674719722093,6.769305019305019,1.1250772399588054,0.0751094407612291,0.0959418882715716,2.4294464609800364,10.745207559167046,0.0018,125.7,0.241,113677559230.0,11.64112129200917
NOC,Northrop Grumman,Industrials,A-,2,2024-12-31,1.203139306736429,7.037037037037037,1.0103340883352208,0.1017230034362586,0.084564111914747,2.689866939611054,10.693366352425484,0.0018,106.3,0.046,83113980830.0,11.327968207727501
GD,General Dynamics,Industrials,A-,2,2024-12-31,0.4838870507183973,12.20356234096692,1.3681552962298025,0.0792606253667533,0.067680744452398,1.8346794981955663,10.747256397442143,0.0018,88.2,0.405,93158813922.0,11.442060992294214
UPS,UPS,Industrials,A-,2,2024-12-31,1.5343940662758704,10.087108013937282,1.174502767471565,0.0636125596849077,0.0825174825174825,2.1534586971121557,10.845532117493576,0.0018,109.7,1.094,85397878960.0,11.355076542934272
DIS,Walt Disney,Communication,A-,2,2025-09-27,0.4084591650055976,7.63355408388521,0.7103506820443768,0.1313635160180037,0.0628006116022155,2.3445483517057624,11.29559788430303,0.0018,93.0,1.497,206215305271.0,12.236676073179005
CMCSA,Comcast,Communication,A-,2,2024-12-31,1.1581697054698457,5.635703918722787,0.6771178090497966,0.1308645367773638,0.0608239328953349,2.634891512444161,11.425225996820853,0.0018,123.4,0.829,108518362824.0,11.594674680260246
TMUS,T-Mobile,Communication,A-,2,2024-12-31,1.852966424256167,5.279976546467312,0.912263309209874,0.1392997542997543,0.0545052515201768,3.6854584111848463,11.318136407213425,0.0018,127.7,0.436,222627991025.0,12.3132574557628
